Employee_ID,Age,Years_Experience,Tenure_TCS,Job_Level,Department,Skill_AI_Basic,Skill_AI_Advanced,Skill_Cloud,Billable_Days,Bench_Days,Project_Type,Performance_Score,Redeployment_Attempts,Geographic_Region,Salary,Client_Satisfaction,Layoff_Status
EMP007410,44,10.0,2.8,Junior,Others,True,False,None,139,9,None,3.4,2,Europe,36142.85,3.38,False
EMP007411,43,6.0,2.4,Mid,BPO,True,False,None,237,22,Waterfall,3.2,0,India,70837.99,2.72,False
EMP007412,35,14.5,6.1,Mid,IT Services,True,False,None,165,8,Agile,4.2,0,North America,79016.37,3.21,False
EMP007413,33,14.1,3.0,Junior,IT Services,True,False,None,186,13,Waterfall,2.8,1,Europe,30400.27,5.0,False
EMP007414,38,12.7,4.5,Junior,IT Services,True,False,None,162,12,Product-Aligned,4.1,0,India,20487.42,3.8,False
EMP007415,53,12.5,4.1,Mid,IT Services,True,True,None,241,12,Waterfall,4.1,0,Europe,51265.87,4.98,False
EMP007416,22,5.0,5.0,Junior,BPO,True,True,None,184,15,Waterfall,3.1,0,North America,46774.1,4.94,False
EMP007417,41,9.6,4.2,Junior,Engineering,True,False,Advanced,201,21,Agile,3.7,1,India,30994.79,,False
EMP007418,27,9.2,4.0,Junior,Consulting,True,False,Basic,168,3,Waterfall,3.9,0,Europe,35600.5,4.12,False
EMP007419,34,3.9,1.8,Mid,Engineering,True,False,None,260,9,Agile,3.4,5,Others,52633.35,4.73,False
EMP007420,33,13.4,3.6,Mid,Engineering,True,False,None,145,7,Waterfall,2.8,2,India,69337.94,3.88,True
EMP007421,31,15.2,3.4,Mid,Engineering,True,False,Basic,178,13,Agile,2.5,0,APAC,71635.68,,False
EMP007422,34,8.2,5.6,Junior,Others,False,False,Advanced,256,8,Waterfall,2.7,0,India,55805.28,4.65,False
EMP007423,25,16.7,3.2,Mid,Others,True,False,None,193,8,Product-Aligned,4.2,4,Europe,59528.29,,False
EMP007424,43,6.1,3.9,Junior,Consulting,True,False,Basic,217,12,Agile,2.4,0,North America,20000.0,3.56,False
EMP007425,22,10.0,1.2,Mid,Engineering,True,False,None,225,9,Waterfall,3.8,1,India,65415.24,4.64,False
EMP007426,39,10.5,2.7,Mid,Engineering,False,False,None,221,7,Waterfall,3.2,1,India,57466.02,,False
EMP007427,32,8.1,2.2,Mid,IT Services,True,True,Basic,243,11,Agile,2.7,2,India,57537.57,4.17,False
EMP007428,25,10.0,2.7,Junior,BPO,True,False,Basic,231,24,Agile,2.4,1,India,26552.27,4.88,False
EMP007429,36,7.3,4.7,Junior,Others,True,False,Basic,122,11,Agile,3.4,2,North America,29316.58,3.24,False
EMP007430,22,12.4,2.8,Junior,Consulting,True,False,None,229,10,Waterfall,4.5,2,India,30306.72,3.6,False
EMP007431,35,9.1,3.1,Mid,IT Services,True,True,None,184,20,Agile,3.6,0,India,64758.03,3.38,False
EMP007432,23,9.8,4.5,Mid,Others,True,False,Basic,219,24,Product-Aligned,5.0,2,India,74051.03,3.13,False
EMP007433,38,6.6,3.9,Junior,IT Services,True,False,Advanced,152,17,Waterfall,5.0,2,Europe,33650.18,4.14,False
EMP007434,27,7.9,3.1,Mid,Consulting,True,False,None,230,12,Product-Aligned,2.7,3,India,53199.32,4.52,False
EMP007435,31,15.0,3.2,Mid,Others,True,True,None,182,7,Waterfall,2.6,1,Others,71188.93,4.45,False
EMP007436,37,11.4,6.1,Junior,Others,False,False,Basic,181,10,None,4.2,1,India,20773.54,4.99,False
EMP007437,28,14.4,2.4,Junior,Engineering,True,False,None,234,26,Product-Aligned,2.8,0,North America,35979.81,4.77,False
EMP007438,34,17.5,1.9,Senior,Engineering,True,False,None,177,25,None,2.9,2,North America,95009.31,,False
EMP007439,22,4.5,2.6,Mid,IT Services,True,False,None,200,8,Agile,4.0,4,India,59998.93,3.56,False
EMP007440,40,6.5,4.0,Junior,Engineering,True,False,Basic,205,4,Product-Aligned,4.8,0,India,31767.31,,False
EMP007441,49,9.0,3.9,Mid,IT Services,False,False,None,210,8,Waterfall,4.2,1,India,64498.31,3.82,False
EMP007442,57,7.0,5.4,Senior,IT Services,True,False,None,187,14,Waterfall,3.6,4,India,114853.47,5.0,False
EMP007443,35,10.5,4.3,Junior,Consulting,True,False,None,186,10,Waterfall,4.4,2,India,25133.58,4.17,False
EMP007444,41,5.8,2.2,Mid,IT Services,True,False,None,180,12,Waterfall,4.8,1,North America,63944.94,4.1,False
EMP007445,22,17.1,2.7,Junior,Consulting,True,True,Basic,234,7,Agile,3.4,4,APAC,29764.85,5.0,False
EMP007446,47,5.9,5.9,Junior,IT Services,True,False,Basic,205,11,Product-Aligned,2.8,1,India,23483.57,5.0,False
EMP007447,41,6.8,2.7,Mid,BPO,True,False,None,238,5,Agile,3.0,1,India,58016.01,,False
EMP007448,31,6.1,4.4,Mid,IT Services,True,False,None,230,24,None,3.4,5,APAC,58310.66,4.41,False
EMP007449,44,7.8,5.3,Senior,Engineering,True,False,Advanced,226,11,Agile,3.2,1,India,168195.19,,False
EMP007450,32,6.3,4.9,Mid,IT Services,True,False,None,180,16,Waterfall,3.8,4,North America,59034.41,3.84,False
EMP007451,31,13.9,2.0,Junior,Consulting,True,False,Basic,203,4,Waterfall,2.7,2,APAC,38670.79,2.73,False
EMP007452,38,4.1,4.1,Mid,BPO,True,False,None,122,6,Agile,3.7,1,India,67947.03,3.91,False
EMP007453,26,8.3,8.3,Mid,Consulting,True,False,None,139,18,Agile,3.1,1,India,58002.11,4.99,False
EMP007454,43,8.6,5.5,Junior,Others,True,False,Basic,75,5,None,3.5,1,North America,40265.68,3.6,False
EMP007455,26,4.1,4.1,Junior,Engineering,True,False,None,186,10,Product-Aligned,4.6,2,Europe,32682.38,,False
EMP007456,26,9.4,2.6,Junior,Others,True,False,Advanced,251,23,Agile,5.0,1,India,35322.08,4.1,False
EMP007457,27,11.9,6.9,Junior,Consulting,True,False,None,225,21,Waterfall,3.5,2,North America,27735.84,3.79,False
EMP007458,41,17.5,8.1,Mid,IT Services,True,True,Basic,171,10,Product-Aligned,4.7,2,North America,54727.4,4.16,False
EMP007459,30,14.4,9.0,Mid,Consulting,True,False,Advanced,254,25,None,3.7,2,India,55631.47,4.12,False
EMP007460,24,8.4,2.7,Junior,IT Services,True,False,Advanced,190,12,Product-Aligned,2.3,0,India,23936.43,3.93,False
EMP007461,30,6.1,2.8,Junior,Consulting,True,False,Advanced,259,8,Waterfall,3.7,3,Others,38594.77,3.82,False
EMP007462,34,8.2,6.3,Junior,Engineering,True,False,None,134,12,Agile,2.5,1,India,36599.93,3.5,False
EMP007463,25,20.2,2.9,Mid,Consulting,True,False,None,201,1,Agile,4.5,0,India,63075.59,2.99,False
EMP007464,25,8.4,3.6,Junior,Consulting,True,False,None,159,12,Waterfall,3.2,1,North America,29899.29,2.62,False
EMP007465,51,6.2,6.2,Mid,IT Services,True,False,Basic,194,10,Waterfall,1.8,2,North America,51635.31,3.37,False
EMP007466,28,11.2,3.7,Junior,BPO,True,False,Basic,127,7,Agile,2.3,1,APAC,23843.3,,False
EMP007467,32,7.3,3.1,Mid,BPO,True,False,None,172,6,Agile,3.0,1,APAC,55182.37,,False
EMP007468,32,5.5,2.9,Mid,Consulting,True,False,None,236,7,Waterfall,1.9,1,India,50000.0,3.92,False
EMP007469,31,13.6,4.1,Senior,BPO,False,False,None,221,19,Agile,3.7,2,India,126193.16,,False
EMP007470,39,8.5,1.0,Mid,Engineering,True,False,Basic,220,5,Waterfall,4.4,1,India,55262.11,5.0,False
EMP007471,42,13.0,6.2,Senior,IT Services,True,False,None,195,18,None,3.1,0,India,145706.5,3.6,False
EMP007472,32,7.8,7.8,Mid,BPO,True,False,Advanced,176,12,Waterfall,3.6,0,North America,50000.0,4.02,False
EMP007473,25,7.0,4.1,Mid,IT Services,True,True,None,189,14,Product-Aligned,5.0,1,India,80049.53,3.97,False
EMP007474,45,10.8,4.9,Senior,IT Services,True,False,None,217,9,Waterfall,3.0,0,India,90000.0,2.95,False
EMP007475,34,8.7,5.1,Junior,Consulting,True,False,None,222,21,None,3.0,0,Europe,32500.15,3.56,False
EMP007476,48,10.6,3.3,Senior,Consulting,True,False,None,136,10,Agile,3.1,1,Europe,125150.77,,False
EMP007477,22,10.2,7.6,Junior,Others,False,False,Basic,204,1,Waterfall,4.1,3,India,37531.24,4.27,False
EMP007478,36,12.9,3.0,Mid,IT Services,True,False,Basic,214,14,Agile,2.8,2,India,58864.65,2.84,False
EMP007479,50,9.3,2.2,Mid,IT Services,True,True,None,172,21,Product-Aligned,3.4,1,India,50000.0,3.21,False
EMP007480,32,6.1,3.1,Junior,BPO,True,False,None,221,33,Product-Aligned,4.8,3,APAC,28386.61,,False
EMP007481,33,12.9,4.1,Senior,Others,True,False,None,155,43,Agile,2.5,2,India,166775.7,4.74,True
EMP007482,37,7.6,4.2,Senior,IT Services,True,True,None,212,14,Product-Aligned,4.0,1,Europe,116721.0,4.26,False
EMP007483,30,9.8,3.2,Mid,Consulting,True,False,Basic,91,14,Waterfall,4.4,3,Europe,54932.19,3.19,False
EMP007484,32,3.4,3.4,Junior,Others,True,True,Advanced,178,19,Agile,4.2,1,India,21808.17,,False
EMP007485,32,6.3,3.1,Mid,Engineering,True,False,None,172,9,Agile,4.3,1,India,64459.18,3.15,False
EMP007486,29,12.1,4.8,Junior,BPO,True,False,Basic,253,28,Product-Aligned,2.9,3,India,26622.93,,False
EMP007487,44,10.8,9.7,Senior,BPO,False,False,None,186,10,Product-Aligned,4.2,0,North America,125576.14,4.47,False
EMP007488,38,8.1,3.5,Mid,IT Services,True,False,None,159,5,Agile,2.8,1,India,58443.77,3.82,False
EMP007489,37,15.8,5.1,Mid,BPO,False,False,Basic,240,7,Agile,3.4,1,North America,54007.83,4.68,False
EMP007490,41,6.0,2.2,Mid,Consulting,True,False,None,202,10,Waterfall,2.5,1,Others,64100.53,3.38,False
EMP007491,32,11.8,7.0,Junior,Engineering,True,False,Basic,211,14,Product-Aligned,3.6,1,India,28219.97,4.75,False
EMP007492,28,9.9,4.4,Mid,IT Services,True,False,None,173,4,Product-Aligned,3.5,0,North America,85667.69,4.46,False
EMP007493,30,12.4,1.4,Mid,Engineering,True,False,Basic,256,17,Waterfall,4.7,1,Europe,57618.53,4.84,False
EMP007494,35,8.9,4.6,Junior,Engineering,True,False,None,186,10,Agile,2.7,1,India,40292.18,4.88,False
EMP007495,26,11.3,1.5,Senior,Consulting,True,False,Basic,187,13,Agile,3.3,1,North America,102998.37,3.95,False
EMP007496,30,7.9,3.6,Junior,BPO,False,False,Advanced,215,11,Agile,2.8,1,India,20000.0,4.46,False
EMP007497,30,13.6,2.7,Mid,IT Services,False,False,Advanced,219,7,Agile,3.1,0,India,50099.74,4.8,False
EMP007498,51,7.7,5.8,Junior,IT Services,True,False,Basic,260,9,Agile,2.3,0,India,44137.81,4.65,False
EMP007499,22,13.6,8.1,Junior,BPO,True,False,None,244,11,Waterfall,2.5,1,APAC,28754.47,3.62,False
EMP007500,33,12.0,3.6,Mid,Others,True,False,Basic,209,9,Product-Aligned,4.0,2,North America,71593.83,3.81,False
EMP007501,48,8.4,3.4,Junior,Engineering,True,False,Basic,158,18,Waterfall,2.4,2,India,30566.21,4.31,False
EMP007502,35,7.3,3.4,Junior,IT Services,True,True,Basic,157,21,Waterfall,1.8,1,India,20000.0,5.0,False
EMP007503,41,12.4,5.9,Senior,BPO,True,False,None,202,5,Agile,4.1,3,India,91484.66,4.11,False
EMP007504,35,6.9,3.2,Mid,IT Services,True,False,Basic,260,9,Product-Aligned,2.8,3,India,53195.43,,False
EMP007505,29,12.7,2.4,Junior,IT Services,True,False,None,254,9,None,4.5,4,Europe,30417.87,4.84,False
EMP007506,22,11.7,3.5,Senior,Consulting,True,False,None,220,21,Product-Aligned,3.4,1,India,116387.57,4.24,False
EMP007507,36,16.1,3.2,Senior,Engineering,True,False,Basic,140,14,None,3.5,2,India,154904.4,4.2,False
EMP007508,28,12.1,3.0,Junior,BPO,True,False,Advanced,158,13,Product-Aligned,2.3,1,North America,31882.52,3.76,False
EMP007509,28,7.6,4.2,Senior,Engineering,True,False,Basic,184,7,Agile,3.0,2,India,116220.96,4.51,False
EMP007510,31,15.6,7.9,Mid,Consulting,True,False,Basic,197,6,Waterfall,3.2,5,Europe,58535.86,4.53,False
EMP007511,48,10.0,5.5,Senior,Consulting,True,False,Basic,183,12,Waterfall,4.2,3,APAC,127668.29,3.74,False
EMP007512,54,9.2,1.7,Senior,Engineering,True,True,Basic,247,18,Agile,3.7,1,Europe,93510.28,3.56,False
EMP007513,36,7.9,2.7,Mid,Engineering,True,False,Basic,255,7,Product-Aligned,3.6,3,Europe,54910.75,,False
EMP007514,31,10.4,7.6,Junior,Consulting,True,True,Advanced,183,20,Product-Aligned,3.0,0,India,24132.68,4.24,False
EMP007515,25,8.3,2.1,Senior,BPO,True,False,Basic,181,20,Agile,3.5,0,India,102213.57,4.2,False
EMP007516,38,4.4,2.5,Mid,Consulting,True,False,Basic,184,13,Waterfall,4.4,5,India,69354.65,4.12,False
EMP007517,49,12.1,3.5,Junior,Consulting,True,False,Basic,181,7,Agile,3.9,1,India,31922.16,3.79,False
EMP007518,33,17.8,6.2,Mid,IT Services,True,False,Basic,215,10,Agile,3.5,1,Europe,65002.25,4.67,False
EMP007519,22,9.3,3.0,Mid,Others,True,True,None,187,7,Waterfall,3.0,0,North America,73229.58,5.0,False
EMP007520,40,16.8,5.6,Senior,BPO,False,False,None,242,8,None,4.2,1,India,101452.67,4.84,False
EMP007521,42,17.4,3.2,Senior,IT Services,True,True,Basic,191,10,Waterfall,3.6,2,India,124871.06,3.82,False
EMP007522,22,3.3,3.3,Junior,IT Services,True,False,None,168,9,Agile,3.8,1,India,37214.23,4.27,False
EMP007523,36,6.2,2.1,Junior,IT Services,True,False,None,200,12,Agile,3.7,0,India,21172.27,4.9,False
EMP007524,38,6.5,6.5,Junior,IT Services,True,False,Advanced,192,10,Waterfall,4.2,3,APAC,24028.16,3.1,False
EMP007525,34,11.1,9.1,Mid,Consulting,True,False,None,201,19,None,2.2,3,APAC,66577.67,3.94,False
EMP007526,28,13.3,4.6,Senior,Consulting,True,True,Advanced,190,13,Product-Aligned,3.5,1,India,111566.64,4.36,False
EMP007527,43,17.5,3.1,Mid,Engineering,True,False,Advanced,119,0,Product-Aligned,2.8,1,Europe,58821.51,,True
EMP007528,31,6.7,2.8,Mid,IT Services,True,False,Basic,174,10,Agile,3.0,2,APAC,63685.87,4.02,False
EMP007529,23,5.3,3.3,Junior,Consulting,True,False,Basic,234,12,Waterfall,2.8,3,India,20000.0,3.6,False
EMP007530,22,7.1,4.9,Mid,BPO,True,False,Basic,178,35,Waterfall,3.8,5,India,54128.37,4.13,False
EMP007531,45,8.6,3.1,Junior,Others,True,False,Basic,126,7,Waterfall,4.7,2,India,24428.71,4.28,False
EMP007532,39,11.2,4.6,Junior,BPO,True,False,Basic,203,2,Agile,4.6,0,India,37939.42,,False
EMP007533,35,12.8,3.8,Junior,Consulting,False,False,None,236,9,Waterfall,4.1,1,North America,21201.08,,False
EMP007534,31,9.4,3.0,Junior,IT Services,True,False,Basic,260,10,None,4.8,1,India,22762.81,4.19,False
EMP007535,30,10.4,5.3,Senior,Engineering,True,False,Basic,228,17,Waterfall,3.5,0,India,113887.35,3.13,False
EMP007536,26,3.0,1.5,Senior,Consulting,True,False,None,241,12,Agile,2.7,1,India,101377.78,4.07,False
EMP007537,31,8.0,2.7,Mid,IT Services,True,False,None,232,5,None,3.4,2,India,50000.0,3.97,False
EMP007538,22,3.9,3.6,Mid,IT Services,False,False,None,206,10,Waterfall,3.9,1,North America,89304.6,,False
EMP007539,29,13.7,3.5,Senior,IT Services,False,False,None,154,14,Agile,4.4,5,India,95806.49,4.97,False
EMP007540,32,11.8,5.3,Senior,BPO,True,False,None,195,6,Waterfall,4.5,4,Europe,134931.33,,False
EMP007541,39,7.0,3.9,Junior,IT Services,True,False,Basic,227,12,Agile,2.1,2,India,24664.35,3.5,False
EMP007542,34,11.9,3.7,Junior,Consulting,True,False,None,202,8,Waterfall,1.9,2,India,34594.74,3.06,False
EMP007543,41,21.6,1.8,Mid,IT Services,True,False,Basic,246,6,Waterfall,3.3,1,India,71733.09,2.62,False
EMP007544,45,10.8,2.4,Mid,IT Services,False,False,Basic,209,20,Waterfall,4.3,1,North America,51457.22,3.67,False
EMP007545,43,11.0,3.9,Senior,Others,True,False,Basic,186,11,Agile,3.1,0,India,125190.79,3.2,False
EMP007546,38,10.8,4.3,Junior,BPO,True,True,None,216,6,Product-Aligned,3.1,3,North America,47308.21,4.91,False
EMP007547,35,6.4,2.4,Junior,Engineering,True,False,Advanced,169,15,Product-Aligned,3.0,5,India,25568.88,,False
EMP007548,27,7.7,3.5,Mid,BPO,True,False,Basic,202,21,Waterfall,3.2,1,India,56668.61,3.6,False
EMP007549,40,10.9,4.3,Junior,Consulting,True,False,None,188,7,Agile,3.8,0,India,27461.26,4.01,False
EMP007550,48,14.5,4.9,Junior,IT Services,False,False,None,158,8,Agile,1.9,1,Europe,36657.31,4.46,False
EMP007551,37,17.8,3.2,Junior,Engineering,True,False,Advanced,229,14,Waterfall,4.3,1,India,32387.54,3.12,False
EMP007552,50,6.0,6.0,Junior,BPO,True,False,Advanced,162,10,Product-Aligned,4.1,0,India,24246.39,,False
EMP007553,22,13.4,6.7,Junior,Engineering,True,False,Basic,210,11,Agile,2.3,2,India,30903.95,4.33,False
EMP007554,25,13.1,5.4,Mid,Others,True,True,Basic,185,8,Agile,3.7,2,India,57810.74,3.22,False
EMP007555,41,6.1,4.9,Mid,Consulting,True,True,None,212,7,Agile,3.8,0,India,55722.07,4.06,False
EMP007556,37,9.1,7.0,Mid,Others,True,False,None,201,12,Product-Aligned,2.7,2,India,50000.0,3.76,False
EMP007557,45,10.7,5.2,Junior,Consulting,True,False,None,176,19,Waterfall,3.1,1,Others,27028.85,4.09,False
EMP007558,34,9.9,4.6,Junior,Others,True,False,None,198,8,None,3.1,1,Europe,27825.49,3.72,False
EMP007559,28,12.6,1.9,Junior,Consulting,True,False,Basic,202,15,None,1.9,0,India,44812.59,4.37,False
EMP007560,33,16.8,4.6,Senior,BPO,False,False,None,250,8,Agile,3.0,0,Europe,141315.42,4.44,False
EMP007561,22,8.3,1.0,Junior,Engineering,True,False,None,260,10,Agile,4.2,4,India,33829.45,,False
EMP007562,25,7.3,5.5,Junior,Engineering,True,False,Basic,160,1,Agile,2.7,1,Europe,25735.09,4.81,False
EMP007563,42,8.4,3.7,Mid,IT Services,True,False,Basic,173,8,Waterfall,3.6,5,India,70188.67,4.9,False
EMP007564,41,7.4,5.7,Junior,Consulting,True,False,None,107,16,Agile,3.8,1,Europe,30487.13,5.0,False
EMP007565,37,17.2,5.1,Senior,Engineering,False,False,Basic,153,6,None,2.8,0,India,175655.52,5.0,False
EMP007566,22,16.5,6.7,Senior,BPO,True,False,None,162,16,Waterfall,4.3,2,North America,123503.57,,False
EMP007567,32,9.8,1.8,Senior,IT Services,True,False,Advanced,115,13,Waterfall,3.2,0,Europe,90000.0,4.08,False
EMP007568,25,6.1,2.5,Mid,IT Services,True,False,None,135,14,Waterfall,3.2,3,India,53097.07,4.1,False
EMP007569,44,4.3,4.3,Junior,IT Services,True,False,None,188,10,None,3.6,3,India,23018.05,2.94,False
EMP007570,30,11.6,1.7,Junior,Others,True,True,None,179,18,Waterfall,5.0,0,India,36835.64,2.39,False
EMP007571,26,6.6,3.5,Junior,Engineering,True,False,Basic,182,6,Agile,4.2,2,India,23044.61,3.11,False
EMP007572,35,7.3,7.3,Senior,Engineering,True,False,None,165,7,Agile,3.5,2,Europe,101824.63,3.8,False
EMP007573,29,7.0,2.8,Mid,Consulting,True,False,None,260,13,Agile,3.0,1,APAC,63423.69,4.25,False
EMP007574,46,12.9,0.1,Senior,BPO,True,False,None,214,16,Waterfall,4.4,1,India,96415.0,3.69,False
EMP007575,29,10.0,3.9,Mid,IT Services,True,False,None,198,8,Waterfall,4.8,0,India,62271.78,4.22,False
EMP007576,23,9.1,2.1,Junior,BPO,True,False,None,251,7,None,4.0,1,North America,20575.1,4.32,False
EMP007577,22,13.5,5.8,Junior,Engineering,True,True,None,192,28,Agile,3.6,0,APAC,32941.85,,False
EMP007578,34,9.6,4.4,Junior,Engineering,True,True,Advanced,144,14,Agile,4.3,0,India,23557.62,3.34,False
EMP007579,30,5.1,5.1,Junior,Others,True,True,None,169,9,None,4.2,2,India,23497.87,4.91,False
EMP007580,23,8.0,3.1,Mid,IT Services,True,False,Advanced,260,13,Agile,3.2,0,India,54152.39,,False
EMP007581,44,6.0,3.5,Junior,BPO,True,True,None,186,28,None,4.1,0,India,31759.92,,False
EMP007582,40,9.0,4.5,Mid,IT Services,True,True,None,129,10,Agile,3.0,1,North America,54691.14,3.52,False
EMP007583,34,22.7,7.2,Mid,Engineering,True,False,None,230,12,Waterfall,3.8,3,India,64130.78,4.17,False
EMP007584,45,11.8,2.4,Mid,BPO,True,False,None,213,10,Agile,2.2,1,North America,58652.96,,False
EMP007585,40,16.6,7.4,Senior,BPO,True,True,Basic,176,0,Waterfall,4.3,0,India,107987.0,,False
EMP007586,28,8.6,2.8,Mid,BPO,True,False,Basic,207,26,Agile,2.7,3,India,78392.77,4.8,False
EMP007587,26,12.1,5.9,Mid,Engineering,True,True,None,252,6,Agile,4.2,1,Europe,82588.56,3.55,False
EMP007588,41,5.1,2.9,Junior,IT Services,True,False,None,228,8,None,3.1,0,India,26256.72,4.8,False
EMP007589,38,5.8,3.7,Senior,Consulting,True,False,Advanced,191,19,Waterfall,2.8,4,Europe,117050.75,4.96,False
EMP007590,36,9.8,3.5,Junior,Others,True,False,None,247,4,Agile,2.5,1,Europe,20692.04,,False
EMP007591,28,5.4,4.2,Mid,BPO,True,False,None,260,18,Agile,3.5,2,India,65854.53,,False
EMP007592,39,10.7,4.9,Senior,Engineering,True,False,Basic,160,18,Product-Aligned,4.1,2,APAC,128250.9,4.2,False
EMP007593,28,13.9,4.4,Junior,BPO,True,False,Basic,260,15,Waterfall,2.4,1,India,38820.5,,False
EMP007594,34,11.2,4.0,Junior,IT Services,True,False,Advanced,204,7,Product-Aligned,3.0,1,India,22074.23,3.48,False
EMP007595,46,9.1,3.5,Junior,Others,True,False,None,226,9,Agile,4.0,2,India,40755.27,,False
EMP007596,29,12.3,3.0,Junior,BPO,True,False,None,204,7,Agile,3.1,3,Europe,21547.37,3.96,False
EMP007597,22,9.7,3.1,Mid,Consulting,True,False,None,223,16,None,5.0,5,India,74420.81,4.54,False
EMP007598,26,14.4,5.3,Junior,Others,True,True,None,221,10,Waterfall,2.5,1,India,22298.85,4.22,False
EMP007599,42,13.7,6.3,Junior,Others,True,False,None,179,4,Agile,3.7,1,North America,47030.46,3.56,False
EMP007600,37,8.7,3.2,Senior,IT Services,True,False,None,209,6,Agile,4.2,2,Europe,102211.57,,False
EMP007601,33,14.8,4.3,Junior,Others,True,True,Basic,245,12,Waterfall,2.7,5,India,20000.0,4.8,False
EMP007602,30,9.8,2.6,Junior,BPO,True,False,Advanced,178,11,Product-Aligned,4.7,1,India,23622.8,3.17,False
EMP007603,38,14.5,6.1,Junior,Consulting,False,False,None,240,6,Waterfall,4.4,0,India,25710.94,4.01,False
EMP007604,28,10.3,3.7,Junior,Others,True,False,Basic,142,14,Agile,3.1,3,APAC,31448.27,,False
EMP007605,37,7.0,3.4,Junior,Consulting,True,False,None,227,14,Waterfall,4.2,3,North America,25526.46,4.93,False
EMP007606,29,10.4,2.2,Senior,BPO,True,False,None,260,7,Waterfall,3.2,4,Europe,151590.39,,False
EMP007607,27,3.3,3.3,Junior,Engineering,True,True,Basic,217,25,Product-Aligned,2.4,0,North America,28585.66,3.73,False
EMP007608,29,9.0,3.7,Junior,Engineering,True,False,Advanced,146,5,Product-Aligned,4.1,0,North America,26167.66,4.72,False
EMP007609,31,12.8,4.5,Mid,Consulting,True,False,None,235,23,Agile,3.6,1,Europe,56947.46,4.3,False
EMP007610,34,8.8,2.1,Junior,IT Services,True,False,Basic,260,11,Waterfall,3.4,1,North America,31197.96,3.24,False
EMP007611,36,13.9,4.2,Junior,Consulting,True,False,Basic,221,10,Agile,3.5,3,India,40081.99,,False
EMP007612,22,3.9,3.9,Junior,IT Services,True,True,Basic,184,11,Agile,3.6,2,India,41349.85,3.58,False
EMP007613,28,2.9,2.9,Junior,Others,True,False,None,163,7,Product-Aligned,2.8,1,Europe,27108.14,,False
EMP007614,31,10.7,4.2,Junior,Engineering,True,False,Advanced,203,27,None,2.8,2,India,28890.26,4.89,False
EMP007615,47,7.6,2.0,Mid,BPO,True,True,None,223,9,Product-Aligned,3.5,1,India,84622.64,4.04,False
EMP007616,26,6.1,4.8,Mid,Engineering,True,True,None,127,5,Agile,3.9,1,India,58263.55,4.45,False
EMP007617,36,5.9,4.8,Mid,IT Services,True,False,Basic,254,4,Waterfall,3.9,0,India,52690.79,4.61,False
EMP007618,46,12.1,2.7,Senior,Engineering,False,False,None,81,3,Waterfall,4.0,1,India,126309.76,4.1,False
EMP007619,24,7.7,2.1,Mid,BPO,True,False,None,239,16,Waterfall,4.5,1,Europe,73146.77,3.21,False
EMP007620,38,13.9,8.0,Senior,BPO,True,False,None,231,20,Agile,2.6,0,North America,132587.23,4.32,False
EMP007621,28,11.0,6.2,Junior,Consulting,True,False,None,243,5,Product-Aligned,4.1,4,India,26098.75,4.98,False
